PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2383755,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2024-03-01,2024-03-01,EU,Réunion,,Réunion,
2383756,C2,,C2 credit,EUR,-3.34,1,0,0,-3.34,2024-03-01,2024-03-01,,Romania,,Romania,
2383757,C2,,(EU) Active Insight Premium,EUR,14.73,1,0,0,14.73,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383758,C2,,(EU) C2 Storage Advanced,EUR,2028.53,1,0,0,2028.53,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383759,C2,,(EU) C2 Storage Basic,EUR,238.66,1,0,0,238.66,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383760,C2,,(EU) C2 Backup Individual,EUR,160.93,1,0,0,160.93,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383761,C2,,(EU) C2 Object Storage Standard,EUR,54.63,1,0,0,54.63,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383762,C2,,(EU) C2 Backup Business,EUR,313.1,1,0,0,313.1,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383763,C2,,(EU) C2 Password Plus,EUR,2.73,1,0,0,2.73,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383764,C2,,(EU) C2 Transfer Professional,EUR,17.22,1,0,0,17.22,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383765,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,16.45,1,0,0,16.45,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383766,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,7.83,1,0,0,7.83,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383767,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.7,1,0,0,0.7,2024-03-01,2024-03-01,EU,Romania,,Romania,
2383768,C2,,(APAC) C2 Storage Advanced,USD,28.16,1,0,0,28.16,2024-03-01,2024-03-01,APAC,Romania,,Romania,
2383769,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2024-03-01,2024-03-01,US,Romania,,Romania,
2383770,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,5.87,1,0,0,5.87,2024-03-01,2024-03-01,US,Romania,,Romania,
2383771,C2,,(EU) C2 Storage Advanced,EUR,181.05,1,0,0,181.05,2024-03-01,2024-03-01,EU,Serbia,,Serbia,
2383772,C2,,(EU) C2 Storage Basic,EUR,48.33,1,0,0,48.33,2024-03-01,2024-03-01,EU,Serbia,,Serbia,
2383773,C2,,(EU) C2 Backup Individual,EUR,10.57,1,0,0,10.57,2024-03-01,2024-03-01,EU,Serbia,,Serbia,
2383774,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2024-03-01,2024-03-01,EU,Serbia,,Serbia,
2383775,C2,,(US) C2 Storage Basic,USD,2.36,1,0,0,2.36,2024-03-01,2024-03-01,US,Serbia,,Serbia,
2383776,C2,,(EU) C2 Storage Advanced,EUR,665.38,1,0,0,665.38,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383777,C2,,(EU) C2 Storage Basic,EUR,92.0,1,0,0,92.0,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383778,C2,,(EU) C2 Backup Individual,EUR,9.39,1,0,0,9.39,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383779,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,23.5,1,0,0,23.5,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383780,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,11.75,1,0,0,11.75,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383781,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,2.81,1,0,0,2.81,2024-03-01,2024-03-01,EU,Russia,,Russia,
2383782,C2,,(APAC) C2 Storage Basic,USD,1.31,1,0,0,1.31,2024-03-01,2024-03-01,APAC,Russia,,Russia,
2383783,C2,,(US) C2 Storage Advanced,USD,75.73,1,0,0,75.73,2024-03-01,2024-03-01,US,Russia,,Russia,
2383784,C2,,(US) C2 Storage Basic,USD,8.62,1,0,0,8.62,2024-03-01,2024-03-01,US,Russia,,Russia,
2383785,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,1.41,1,0,0,1.41,2024-03-01,2024-03-01,US,Russia,,Russia,
2383786,C2,,(EU) C2 Storage Advanced,EUR,448.61,1,0,0,448.61,2024-03-01,2024-03-01,EU,Saudi Arabia,,Saudi Arabia,
2383787,C2,,(EU) C2 Storage Basic,EUR,5.48,1,0,0,5.48,2024-03-01,2024-03-01,EU,Saudi Arabia,,Saudi Arabia,
2383788,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2024-03-01,2024-03-01,EU,Saudi Arabia,,Saudi Arabia,
2383789,C2,,(APAC) C2 Storage Advanced,USD,83.82,1,0,0,83.82,2024-03-01,2024-03-01,APAC,Saudi Arabia,,Saudi Arabia,
2383790,C2,,(US) C2 Storage Advanced,USD,856.53,1,0,0,856.53,2024-03-01,2024-03-01,US,Saudi Arabia,,Saudi Arabia,
2383791,C2,,(US) C2 Storage Basic,USD,4.31,1,0,0,4.31,2024-03-01,2024-03-01,US,Saudi Arabia,,Saudi Arabia,
2383792,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,5.87,1,0,0,5.87,2024-03-01,2024-03-01,US,Saudi Arabia,,Saudi Arabia,
2383793,C2,,(EU) C2 Storage Advanced,EUR,21.93,1,0,0,21.93,2024-03-01,2024-03-01,EU,Seychelles,,Seychelles,
2383794,C2,,C2 credit,EUR,-19.98,1,0,0,-19.98,2024-03-01,2024-03-01,,Sweden,,Sweden,
2383795,C2,,(EU) Active Insight Premium,EUR,91.72,1,0,0,91.72,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383796,C2,,(EU) C2 Storage Advanced,EUR,6845.25,1,0,0,6845.25,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383797,C2,,(EU) C2 Storage Basic,EUR,1345.59,1,0,0,1345.59,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383798,C2,,(EU) C2 Backup Individual,EUR,162.83,1,0,0,162.83,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383799,C2,,(EU) C2 Identity Business,EUR,18.71,1,0,0,18.71,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383800,C2,,(EU) C2 Object Storage Standard,EUR,10.96,1,0,0,10.96,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383801,C2,,(EU) C2 Backup Business,EUR,195.8,1,0,0,195.8,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383802,C2,,(EU) C2 Password Plus,EUR,3.9,1,0,0,3.9,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383803,C2,,(EU) C2 Transfer Professional,EUR,7.83,1,0,0,7.83,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383804,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,91.04,1,0,0,91.04,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383805,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,5.87,1,0,0,5.87,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383806,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,4.93,1,0,0,4.93,2024-03-01,2024-03-01,EU,Sweden,,Sweden,
2383807,C2,,(US) Active Insight Premium,USD,6.26,1,0,0,6.26,2024-03-01,2024-03-01,US,Sweden,,Sweden,
2383808,C2,,(US) C2 Storage Advanced,USD,27.31,1,0,0,27.31,2024-03-01,2024-03-01,US,Sweden,,Sweden,
2383809,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2024-03-01,2024-03-01,US,Sweden,,Sweden,
2383810,C2,,C2 Storage discount,EUR,-5.92,1,0,0,-5.92,2024-03-01,2024-03-01,,Singapore,,Singapore,
2383811,C2,,(EU) Active Insight Premium,EUR,31.46,1,0,0,31.46,2024-03-01,2024-03-01,EU,Singapore,,Singapore,
2383812,C2,,(EU) C2 Storage Advanced,EUR,1278.95,1,0,0,1278.95,2024-03-01,2024-03-01,EU,Singapore,,Singapore,
2383813,C2,,(EU) C2 Storage Basic,EUR,104.62,1,0,0,104.62,2024-03-01,2024-03-01,EU,Singapore,,Singapore,
2383814,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,2.11,1,0,0,2.11,2024-03-01,2024-03-01,EU,Singapore,,Singapore,
2383815,C2,,(US) C2 Password Plus,USD,0.78,1,0,0,0.78,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383816,C2,,(APAC) C2 Backup Business,USD,43.08,1,0,0,43.08,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383817,C2,,(APAC) C2 Backup Individual,USD,26.93,1,0,0,26.93,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383818,C2,,(APAC) C2 Identity Business,USD,17.23,1,0,0,17.23,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383819,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383820,C2,,(APAC) C2 Transfer Professional,USD,8.62,1,0,0,8.62,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383821,C2,,(APAC) C2 Storage Advanced,USD,2298.44,1,0,0,2298.44,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383822,C2,,(APAC) C2 Storage Basic,USD,57.13,1,0,0,57.13,2024-03-01,2024-03-01,APAC,Singapore,,Singapore,
2383823,C2,,(US) Active Insight Premium,USD,14.1,1,0,0,14.1,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383824,C2,,(US) C2 Storage Advanced,USD,1330.34,1,0,0,1330.34,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383825,C2,,(US) C2 Storage Basic,USD,142.07,1,0,0,142.07,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383826,C2,,(US) C2 Backup Individual,USD,26.23,1,0,0,26.23,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383827,C2,,(US) C2 Identity Business,USD,46.98,1,0,0,46.98,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383828,C2,,(US) C2 Object Storage Standard,USD,12.05,1,0,0,12.05,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383829,C2,,(US) C2 Backup Business,USD,344.33,1,0,0,344.33,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383830,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,14.1,1,0,0,14.1,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383831,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,1.4,1,0,0,1.4,2024-03-01,2024-03-01,US,Singapore,,Singapore,
2383832,C2,,C2 credit,EUR,-11.48,1,0,0,-11.48,2024-03-01,2024-03-01,,Slovenia,,Slovenia,
2383833,C2,,(EU) Active Insight Premium,EUR,136.67,1,0,0,136.67,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383834,C2,,(EU) C2 Storage Advanced,EUR,1324.29,1,0,0,1324.29,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383835,C2,,(EU) C2 Storage Basic,EUR,159.74,1,0,0,159.74,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383836,C2,,(EU) C2 Backup Individual,EUR,21.56,1,0,0,21.56,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383837,C2,,(EU) C2 Backup Business,EUR,158.76,1,0,0,158.76,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383838,C2,,(EU) C2 Password Plus,EUR,0.78,1,0,0,0.78,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383839,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383840,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383841,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_90D,EUR,23.5,1,0,0,23.5,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383842,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.7,1,0,0,0.7,2024-03-01,2024-03-01,EU,Slovenia,,Slovenia,
2383843,C2,,(US) Active Insight Premium,USD,4.29,1,0,0,4.29,2024-03-01,2024-03-01,US,Slovenia,,Slovenia,
2383844,C2,,(US) C2 Storage Advanced,USD,10.97,1,0,0,10.97,2024-03-01,2024-03-01,US,Slovenia,,Slovenia,
2383845,C2,,(EU) C2 Storage Advanced,EUR,13.14,1,0,0,13.14,2024-03-01,2024-03-01,EU,Svalbard and Jan Mayen,,Svalbard and Jan Mayen,
2383846,C2,,(EU) Active Insight Premium,EUR,86.97,1,0,0,86.97,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383847,C2,,(EU) C2 Storage Advanced,EUR,1454.39,1,0,0,1454.39,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383848,C2,,(EU) C2 Storage Basic,EUR,275.95,1,0,0,275.95,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383849,C2,,(EU) C2 Backup Individual,EUR,11.11,1,0,0,11.11,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383850,C2,,(EU) C2 Object Storage Standard,EUR,141.41,1,0,0,141.41,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383851,C2,,(EU) C2 Backup Business,EUR,172.23,1,0,0,172.23,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383852,C2,,(EU) C2 Password Plus,EUR,3.51,1,0,0,3.51,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383853,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383854,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,3.92,1,0,0,3.92,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383855,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,9.7,1,0,0,9.7,2024-03-01,2024-03-01,EU,Slovakia,,Slovakia,
2383856,C2,,(APAC) C2 Object Storage Standard,USD,8.62,1,0,0,8.62,2024-03-01,2024-03-01,APAC,Sierra Leone,,Sierra Leone,
2383857,C2,,(EU) C2 Storage Advanced,EUR,21.93,1,0,0,21.93,2024-03-01,2024-03-01,EU,San Marino,,San Marino,
2383858,C2,,(EU) C2 Backup Individual,EUR,26.23,1,0,0,26.23,2024-03-01,2024-03-01,EU,San Marino,,San Marino,
2383859,C2,,(EU) C2 Storage Advanced,EUR,107.4,1,0,0,107.4,2024-03-01,2024-03-01,EU,Senegal,,Senegal,
2383860,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Senegal,,Senegal,
2383861,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2024-03-01,2024-03-01,US,Senegal,,Senegal,
2383862,C2,,(US) C2 Storage Advanced,USD,32.5,1,0,0,32.5,2024-03-01,2024-03-01,US,Suriname,,Suriname,
2383863,C2,,(US) C2 Storage Advanced,USD,114.25,1,0,0,114.25,2024-03-01,2024-03-01,US,El Salvador,,El Salvador,
2383864,C2,,(EU) C2 Storage Advanced,EUR,10.93,1,0,0,10.93,2024-03-01,2024-03-01,EU,Swaziland,,Swaziland,
2383865,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Swaziland,,Swaziland,
2383866,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2024-03-01,2024-03-01,EU,Turks and Caicos Islands,,Turks and Caicos Islands,
2383867,C2,,(EU) C2 Storage Advanced,EUR,63.19,1,0,0,63.19,2024-03-01,2024-03-01,EU,French Southern Territories,,French Southern Territories,
2383868,C2,,(EU) C2 Storage Basic,EUR,1.96,1,0,0,1.96,2024-03-01,2024-03-01,EU,French Southern Territories,,French Southern Territories,
2383869,C2,,(EU) Active Insight Premium,EUR,39.16,1,0,0,39.16,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383870,C2,,(EU) C2 Storage Advanced,EUR,217.52,1,0,0,217.52,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383871,C2,,(EU) C2 Storage Basic,EUR,15.03,1,0,0,15.03,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383872,C2,,(EU) C2 Backup Individual,EUR,7.83,1,0,0,7.83,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383873,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,3.92,1,0,0,3.92,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383874,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,1.41,1,0,0,1.41,2024-03-01,2024-03-01,EU,Thailand,,Thailand,
2383875,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383876,C2,,(APAC) C2 Backup Business,USD,68.93,1,0,0,68.93,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383877,C2,,(APAC) C2 Backup Individual,USD,49.5,1,0,0,49.5,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383878,C2,,(APAC) C2 Identity Business,USD,291.24,1,0,0,291.24,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383879,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383880,C2,,(APAC) C2 Transfer Professional,USD,10.33,1,0,0,10.33,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383881,C2,,(APAC) C2 Storage Advanced,USD,547.04,1,0,0,547.04,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383882,C2,,(APAC) C2 Storage Basic,USD,23.33,1,0,0,23.33,2024-03-01,2024-03-01,APAC,Thailand,,Thailand,
2383883,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383884,C2,,(US) C2 Storage Advanced,USD,353.2,1,0,0,353.2,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383885,C2,,(US) C2 Storage Basic,USD,28.97,1,0,0,28.97,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383886,C2,,(US) C2 Backup Business,USD,78.32,1,0,0,78.32,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383887,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,7.73,1,0,0,7.73,2024-03-01,2024-03-01,US,Thailand,,Thailand,
2383888,C2,,(US) C2 Storage Advanced,USD,19.74,1,0,0,19.74,2024-03-01,2024-03-01,US,Tajikistan,,Tajikistan,
2383889,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Tunisia,,Tunisia,
2383890,C2,,(EU) Active Insight Premium,EUR,7.48,1,0,0,7.48,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383891,C2,,(EU) C2 Storage Advanced,EUR,664.13,1,0,0,664.13,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383892,C2,,(EU) C2 Storage Basic,EUR,30.16,1,0,0,30.16,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383893,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383894,C2,,(EU) C2 Backup Business,EUR,46.95,1,0,0,46.95,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383895,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,2.81,1,0,0,2.81,2024-03-01,2024-03-01,EU,Turkey,,Turkey,
2383896,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2024-03-01,2024-03-01,US,Turkey,,Turkey,
2383897,C2,,(US) C2 Storage Advanced,USD,66.74,1,0,0,66.74,2024-03-01,2024-03-01,US,Turkey,,Turkey,
2383898,C2,,(US) C2 Storage Basic,USD,15.81,1,0,0,15.81,2024-03-01,2024-03-01,US,Turkey,,Turkey,
2383899,C2,,(US) C2 Storage Advanced,USD,273.78,1,0,0,273.78,2024-03-01,2024-03-01,US,Trinidad and Tobago,,Trinidad and Tobago,
2383900,C2,,(US) C2 Storage Basic,USD,11.36,1,0,0,11.36,2024-03-01,2024-03-01,US,Trinidad and Tobago,,Trinidad and Tobago,
2383901,C2,,(US) C2 Backup Individual,USD,2.74,1,0,0,2.74,2024-03-01,2024-03-01,US,Trinidad and Tobago,,Trinidad and Tobago,
2383902,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2024-03-01,2024-03-01,US,Trinidad and Tobago,,Trinidad and Tobago,
2383903,C2,,C2 Backup discount,NTD,-10769.0,1,0,0,-10769.0,2024-03-01,2024-03-01,,Taiwan,,Taiwan,
2383904,C2,,C2 Storage discount,NTD,-300.0,1,0,0,-300.0,2024-03-01,2024-03-01,,Taiwan,,Taiwan,
2383905,C2,,(EU) Active Insight Premium,EUR,29.75,1,0,0,29.75,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383906,C2,,(EU) Active Insight Premium,NTD,3101.09,1,0,0,3101.09,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383907,C2,,(EU) C2 Storage Advanced,EUR,117.7,1,0,0,117.7,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383908,C2,,(EU) C2 Storage Advanced,NTD,5169.16,1,0,0,5169.16,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383909,C2,,(EU) C2 Storage Basic,EUR,20.19,1,0,0,20.19,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383910,C2,,(EU) C2 Storage Basic,NTD,451.5,1,0,0,451.5,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383911,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,NTD,247.83,1,0,0,247.83,2024-03-01,2024-03-01,EU,Taiwan,,Taiwan,
2383912,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383913,C2,,syno_discount,NTD,-137.0,1,0,0,-137.0,2024-03-01,2024-03-01,syno,Taiwan,,Taiwan,
2383914,C2,,(APAC) C2 Backup Business,NTD,22403.51,1,0,0,22403.51,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383915,C2,,(APAC) C2 Backup Individual,NTD,2280.42,1,0,0,2280.42,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383916,C2,,(APAC) C2 Identity Business,NTD,2723.42,1,0,0,2723.42,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383917,C2,,(APAC) C2 Object Storage Standard,NTD,4220.92,1,0,0,4220.92,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383918,C2,,(APAC) C2 Password Plus,NTD,233.99,1,0,0,233.99,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383919,C2,,(APAC) C2 Transfer Professional,NTD,476.0,1,0,0,476.0,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383920,C2,,(APAC) C2 Storage Advanced,NTD,130701.92,1,0,0,130701.92,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383921,C2,,(APAC) C2 Storage Basic,NTD,7107.94,1,0,0,7107.94,2024-03-01,2024-03-01,APAC,Taiwan,,Taiwan,
2383922,C2,,(US) Active Insight Premium,NTD,1401.16,1,0,0,1401.16,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383923,C2,,(US) Active Insight Premium,USD,46.35,1,0,0,46.35,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383924,C2,,(US) C2 Storage Advanced,NTD,15830.58,1,0,0,15830.58,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383925,C2,,(US) C2 Storage Advanced,USD,314.93,1,0,0,314.93,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383926,C2,,(US) C2 Storage Basic,NTD,509.25,1,0,0,509.25,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383927,C2,,(US) C2 Storage Basic,USD,42.61,1,0,0,42.61,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383928,C2,,(US) C2 Backup Individual,NTD,342.91,1,0,0,342.91,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383929,C2,,(US) C2 Backup Business,NTD,2091.75,1,0,0,2091.75,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383930,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,NTD,593.33,1,0,0,593.33,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383931,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,4.7,1,0,0,4.7,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383932,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,NTD,291.75,1,0,0,291.75,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383933,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,5.87,1,0,0,5.87,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383934,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,NTD,105.09,1,0,0,105.09,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383935,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,3.52,1,0,0,3.52,2024-03-01,2024-03-01,US,Taiwan,,Taiwan,
2383936,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2024-03-01,2024-03-01,EU,"Tanzania, United Republic of",,"Tanzania, United Republic of",
2383937,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,"Tanzania, United Republic of",,"Tanzania, United Republic of",
2383938,C2,,(EU) C2 Backup Business,EUR,93.95,1,0,0,93.95,2024-03-01,2024-03-01,EU,"Tanzania, United Republic of",,"Tanzania, United Republic of",
2383939,C2,,(EU) Active Insight Premium,EUR,1.57,1,0,0,1.57,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383940,C2,,(EU) C2 Storage Advanced,EUR,1279.52,1,0,0,1279.52,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383941,C2,,(EU) C2 Storage Basic,EUR,127.48,1,0,0,127.48,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383942,C2,,(EU) C2 Object Storage Standard,EUR,12.05,1,0,0,12.05,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383943,C2,,(EU) C2 Backup Individual,EUR,18.78,1,0,0,18.78,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383944,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
2383945,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,4.7,1,0,0,4.7,2024-03-01,2024-03-01,EU,Ukraine,,Ukraine,
