PI,Customer,ItemCode,Product,Currency,Price,Quantity,Discount,T/T Discount,Total,ShipDate,InvDate,DeliveryFrom,Destination,Comments,Country,ShipTo
2367195,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Fiji,,Fiji,
2367196,C2,,(EU) C2 Storage Basic,EUR,6.66,1,0,0,6.66,2023-03-01,2023-03-01,EU,Fiji,,Fiji,
2367197,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-03-01,2023-03-01,EU,Faroe Islands,,Faroe Islands,
2367198,C2,,(EU) C2 Storage Advanced,EUR,227.07,1,0,0,227.07,2023-03-01,2023-03-01,EU,Faroe Islands,,Faroe Islands,
2367199,C2,,C2 credit,EUR,-526.31,1,0,0,-526.31,2023-03-01,2023-03-01,,France,,France,
2367200,C2,,(EU) Active Insight Premium Early Bird,EUR,2849.91,1,0,0,2849.91,2023-03-01,2023-03-01,EU,France,,France,
2367201,C2,,(EU) Active Insight Premium,EUR,405.07,1,0,0,405.07,2023-03-01,2023-03-01,EU,France,,France,
2367202,C2,,(EU) C2 Storage Advanced,EUR,83583.41,1,0,0,83583.41,2023-03-01,2023-03-01,EU,France,,France,
2367203,C2,,(EU) C2 Storage Basic,EUR,16146.11,1,0,0,16146.11,2023-03-01,2023-03-01,EU,France,,France,
2367204,C2,,(EU) C2 Backup Individual,EUR,967.87,1,0,0,967.87,2023-03-01,2023-03-01,EU,France,,France,
2367205,C2,,(EU) C2 Identity Business,EUR,87.48,1,0,0,87.48,2023-03-01,2023-03-01,EU,France,,France,
2367206,C2,,(EU) C2 Object Storage Standard,EUR,191.78,1,0,0,191.78,2023-03-01,2023-03-01,EU,France,,France,
2367207,C2,,(EU) C2 Backup Business,EUR,4453.13,1,0,0,4453.13,2023-03-01,2023-03-01,EU,France,,France,
2367208,C2,,(EU) C2 Password Plus,EUR,29.33,1,0,0,29.33,2023-03-01,2023-03-01,EU,France,,France,
2367209,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-03-01,2023-03-01,EU,France,,France,
2367210,C2,,(EU) C2 Transfer Professional,EUR,34.44,1,0,0,34.44,2023-03-01,2023-03-01,EU,France,,France,
2367211,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,304.36,1,0,0,304.36,2023-03-01,2023-03-01,EU,France,,France,
2367212,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,EUR,51.69,1,0,0,51.69,2023-03-01,2023-03-01,EU,France,,France,
2367213,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,18.04,1,0,0,18.04,2023-03-01,2023-03-01,EU,France,,France,
2367214,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,39.55,1,0,0,39.55,2023-03-01,2023-03-01,EU,France,,France,
2367215,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,42.22,1,0,0,42.22,2023-03-01,2023-03-01,EU,France,,France,
2367216,C2,,EU_SURVEILLANCE_PROFESSIONAL_1080P_YEAR_30D,EUR,70.18,1,0,0,70.18,2023-03-01,2023-03-01,EU,France,,France,
2367217,C2,,(APAC) C2 Storage Advanced,USD,9.92,1,0,0,9.92,2023-03-01,2023-03-01,APAC,France,,France,
2367218,C2,,(APAC) C2 Storage Basic,USD,5.95,1,0,0,5.95,2023-03-01,2023-03-01,APAC,France,,France,
2367219,C2,,(US) Active Insight Premium,USD,6.26,1,0,0,6.26,2023-03-01,2023-03-01,US,France,,France,
2367220,C2,,(US) C2 Storage Advanced,USD,507.63,1,0,0,507.63,2023-03-01,2023-03-01,US,France,,France,
2367221,C2,,(US) C2 Storage Basic,USD,42.47,1,0,0,42.47,2023-03-01,2023-03-01,US,France,,France,
2367222,C2,,(US) C2 Object Storage Standard,USD,10.97,1,0,0,10.97,2023-03-01,2023-03-01,US,France,,France,
2367223,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,3.01,1,0,0,3.01,2023-03-01,2023-03-01,US,France,,France,
2367224,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,USD,18.8,1,0,0,18.8,2023-03-01,2023-03-01,US,France,,France,
2367225,C2,,C2 credit,EUR,-70.17,1,0,0,-70.17,2023-03-01,2023-03-01,,UK,,UK,
2367226,C2,,(EU) Active Insight Premium Early Bird,EUR,763.39,1,0,0,763.39,2023-03-01,2023-03-01,EU,UK,,UK,
2367227,C2,,(EU) Active Insight Premium,EUR,86.33,1,0,0,86.33,2023-03-01,2023-03-01,EU,UK,,UK,
2367228,C2,,(EU) C2 Storage Advanced,EUR,50052.19,1,0,0,50052.19,2023-03-01,2023-03-01,EU,UK,,UK,
2367229,C2,,(EU) C2 Storage Basic,EUR,6782.82,1,0,0,6782.82,2023-03-01,2023-03-01,EU,UK,,UK,
2367230,C2,,(EU) C2 Backup Enterprise,EUR,290.26,1,0,0,290.26,2023-03-01,2023-03-01,EU,UK,,UK,
2367231,C2,,(EU) C2 Backup Individual,EUR,308.15,1,0,0,308.15,2023-03-01,2023-03-01,EU,UK,,UK,
2367232,C2,,(EU) C2 Identity Business,EUR,160.87,1,0,0,160.87,2023-03-01,2023-03-01,EU,UK,,UK,
2367233,C2,,(EU) C2 Object Storage Standard,EUR,106.38,1,0,0,106.38,2023-03-01,2023-03-01,EU,UK,,UK,
2367234,C2,,(EU) C2 Backup Business,EUR,1247.03,1,0,0,1247.03,2023-03-01,2023-03-01,EU,UK,,UK,
2367235,C2,,(EU) C2 Password Plus,EUR,9.6,1,0,0,9.6,2023-03-01,2023-03-01,EU,UK,,UK,
2367236,C2,,(EU) C2 Transfer Business,EUR,46.99,1,0,0,46.99,2023-03-01,2023-03-01,EU,UK,,UK,
2367237,C2,,(EU) C2 Transfer Professional,EUR,25.05,1,0,0,25.05,2023-03-01,2023-03-01,EU,UK,,UK,
2367238,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,389.05,1,0,0,389.05,2023-03-01,2023-03-01,EU,UK,,UK,
2367239,C2,,EU_SURVEILLANCE_ADVANCED_5MP_YEAR_30D,EUR,6.02,1,0,0,6.02,2023-03-01,2023-03-01,EU,UK,,UK,
2367240,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,33.99,1,0,0,33.99,2023-03-01,2023-03-01,EU,UK,,UK,
2367241,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,38.84,1,0,0,38.84,2023-03-01,2023-03-01,EU,UK,,UK,
2367242,C2,,(APAC) C2 Storage Advanced,USD,11.75,1,0,0,11.75,2023-03-01,2023-03-01,APAC,UK,,UK,
2367243,C2,,(US) Active Insight Premium Early Bird,USD,2.35,1,0,0,2.35,2023-03-01,2023-03-01,US,UK,,UK,
2367244,C2,,(US) C2 Storage Advanced,USD,487.17,1,0,0,487.17,2023-03-01,2023-03-01,US,UK,,UK,
2367245,C2,,(US) C2 Storage Basic,USD,50.15,1,0,0,50.15,2023-03-01,2023-03-01,US,UK,,UK,
2367246,C2,,(US) C2 Backup Individual,USD,3.28,1,0,0,3.28,2023-03-01,2023-03-01,US,UK,,UK,
2367247,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-03-01,2023-03-01,EU,Georgia,,Georgia,
2367248,C2,,(EU) C2 Storage Advanced,EUR,88.55,1,0,0,88.55,2023-03-01,2023-03-01,EU,Georgia,,Georgia,
2367249,C2,,(EU) C2 Storage Basic,EUR,16.06,1,0,0,16.06,2023-03-01,2023-03-01,EU,Georgia,,Georgia,
2367250,C2,,(US) C2 Storage Advanced,USD,21.93,1,0,0,21.93,2023-03-01,2023-03-01,US,Georgia,,Georgia,
2367251,C2,,(EU) Active Insight Premium Early Bird,EUR,3.91,1,0,0,3.91,2023-03-01,2023-03-01,EU,French Guiana,,French Guiana,
2367252,C2,,(EU) C2 Storage Advanced,EUR,129.63,1,0,0,129.63,2023-03-01,2023-03-01,EU,French Guiana,,French Guiana,
2367253,C2,,(EU) C2 Storage Basic,EUR,32.12,1,0,0,32.12,2023-03-01,2023-03-01,EU,French Guiana,,French Guiana,
2367254,C2,,(EU) C2 Object Storage Standard,EUR,10.97,1,0,0,10.97,2023-03-01,2023-03-01,EU,French Guiana,,French Guiana,
2367255,C2,,(US) C2 Storage Basic,USD,1.96,1,0,0,1.96,2023-03-01,2023-03-01,US,French Guiana,,French Guiana,
2367256,C2,,US_SURVEILLANCE_BASIC_720P_YEAR_7D,USD,0.9,1,0,0,0.9,2023-03-01,2023-03-01,US,French Guiana,,French Guiana,
2367257,C2,,(EU) C2 Storage Advanced,EUR,74.49,1,0,0,74.49,2023-03-01,2023-03-01,EU,Guernsey,,Guernsey,
2367258,C2,,(EU) C2 Storage Basic,EUR,2.74,1,0,0,2.74,2023-03-01,2023-03-01,EU,Guernsey,,Guernsey,
2367259,C2,,(EU) C2 Storage Advanced,EUR,102.84,1,0,0,102.84,2023-03-01,2023-03-01,EU,Ghana,,Ghana,
2367260,C2,,(EU) C2 Storage Advanced,EUR,27.41,1,0,0,27.41,2023-03-01,2023-03-01,EU,Gibraltar,,Gibraltar,
2367261,C2,,(EU) C2 Storage Basic,EUR,20.76,1,0,0,20.76,2023-03-01,2023-03-01,EU,Gibraltar,,Gibraltar,
2367262,C2,,(US) C2 Storage Advanced,USD,5.48,1,0,0,5.48,2023-03-01,2023-03-01,US,Gibraltar,,Gibraltar,
2367263,C2,,(EU) C2 Storage Basic,EUR,5.49,1,0,0,5.49,2023-03-01,2023-03-01,EU,Greenland,,Greenland,
2367264,C2,,(EU) Active Insight Premium Early Bird,EUR,9.39,1,0,0,9.39,2023-03-01,2023-03-01,EU,Guadeloupe,,Guadeloupe,
2367265,C2,,(EU) C2 Storage Advanced,EUR,234.82,1,0,0,234.82,2023-03-01,2023-03-01,EU,Guadeloupe,,Guadeloupe,
2367266,C2,,(EU) C2 Storage Basic,EUR,22.85,1,0,0,22.85,2023-03-01,2023-03-01,EU,Guadeloupe,,Guadeloupe,
2367267,C2,,(US) C2 Storage Advanced,USD,50.38,1,0,0,50.38,2023-03-01,2023-03-01,US,Guadeloupe,,Guadeloupe,
2367268,C2,,(US) C2 Storage Basic,USD,10.33,1,0,0,10.33,2023-03-01,2023-03-01,US,Guadeloupe,,Guadeloupe,
2367269,C2,,(US) C2 Backup Business,USD,39.16,1,0,0,39.16,2023-03-01,2023-03-01,US,Guadeloupe,,Guadeloupe,
2367270,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2023-03-01,2023-03-01,US,Guadeloupe,,Guadeloupe,
2367271,C2,,(EU) Active Insight Premium,EUR,4.7,1,0,0,4.7,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367272,C2,,(EU) C2 Backup Individual,EUR,18.4,1,0,0,18.4,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367273,C2,,(EU) C2 Object Storage Standard,EUR,90.9,1,0,0,90.9,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367274,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367275,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367276,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,5.13,1,0,0,5.13,2023-03-01,2023-03-01,EU,Greece,,Greece,
2367277,C2,,(US) C2 Storage Basic,USD,6.66,1,0,0,6.66,2023-03-01,2023-03-01,US,Greece,,Greece,
2367278,C2,,(US) C2 Storage Advanced,USD,10.96,1,0,0,10.96,2023-03-01,2023-03-01,US,Guatemala,,Guatemala,
2367279,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-03-01,2023-03-01,EU,Guam,,Guam,
2367280,C2,,(US) C2 Storage Advanced,USD,27.41,1,0,0,27.41,2023-03-01,2023-03-01,US,Guam,,Guam,
2367281,C2,,(EU) C2 Storage Basic,EUR,1.56,1,0,0,1.56,2023-03-01,2023-03-01,EU,Guyana,,Guyana,
2367282,C2,,(US) C2 Storage Advanced,USD,81.06,1,0,0,81.06,2023-03-01,2023-03-01,US,Guyana,,Guyana,
2367283,C2,,(EU) Active Insight Premium Early Bird,EUR,51.57,1,0,0,51.57,2023-03-01,2023-03-01,EU,Hong Kong,,Hong Kong,
2367284,C2,,(EU) Active Insight Premium,EUR,4.26,1,0,0,4.26,2023-03-01,2023-03-01,EU,Hong Kong,,Hong Kong,
2367285,C2,,(EU) C2 Storage Advanced,EUR,1333.9,1,0,0,1333.9,2023-03-01,2023-03-01,EU,Hong Kong,,Hong Kong,
2367286,C2,,(EU) C2 Storage Basic,EUR,140.15,1,0,0,140.15,2023-03-01,2023-03-01,EU,Hong Kong,,Hong Kong,
2367287,C2,,(EU) C2 Backup Individual,EUR,13.47,1,0,0,13.47,2023-03-01,2023-03-01,EU,Hong Kong,,Hong Kong,
2367288,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367289,C2,,(APAC) C2 Backup Individual,USD,2.98,1,0,0,2.98,2023-03-01,2023-03-01,APAC,Hong Kong,,Hong Kong,
2367290,C2,,(APAC) C2 Password Plus,USD,0.43,1,0,0,0.43,2023-03-01,2023-03-01,APAC,Hong Kong,,Hong Kong,
2367291,C2,,(APAC) C2 Storage Advanced,USD,1376.66,1,0,0,1376.66,2023-03-01,2023-03-01,APAC,Hong Kong,,Hong Kong,
2367292,C2,,(APAC) C2 Storage Basic,USD,47.45,1,0,0,47.45,2023-03-01,2023-03-01,APAC,Hong Kong,,Hong Kong,
2367293,C2,,(US) Active Insight Premium Early Bird,USD,3.13,1,0,0,3.13,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367294,C2,,(US) Active Insight Premium,USD,9.39,1,0,0,9.39,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367295,C2,,(US) C2 Storage Advanced,USD,880.68,1,0,0,880.68,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367296,C2,,(US) C2 Storage Basic,USD,87.05,1,0,0,87.05,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367297,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,16.54,1,0,0,16.54,2023-03-01,2023-03-01,US,Hong Kong,,Hong Kong,
2367298,C2,,(EU) C2 Storage Advanced,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Heard Island and McDonald Islands,,Heard Island and McDonald Islands,
2367299,C2,,(EU) Active Insight Premium Early Bird,EUR,1.57,1,0,0,1.57,2023-03-01,2023-03-01,EU,Honduras,,Honduras,
2367300,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-03-01,2023-03-01,EU,Honduras,,Honduras,
2367301,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-03-01,2023-03-01,US,Honduras,,Honduras,
2367302,C2,,(US) C2 Storage Advanced,USD,6.57,1,0,0,6.57,2023-03-01,2023-03-01,US,Honduras,,Honduras,
2367303,C2,,(US) C2 Storage Basic,USD,14.01,1,0,0,14.01,2023-03-01,2023-03-01,US,Honduras,,Honduras,
2367304,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2023-03-01,2023-03-01,US,Honduras,,Honduras,
2367305,C2,,(EU) Active Insight Premium Early Bird,EUR,60.26,1,0,0,60.26,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367306,C2,,(EU) C2 Storage Advanced,EUR,905.1,1,0,0,905.1,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367307,C2,,(EU) C2 Storage Basic,EUR,135.31,1,0,0,135.31,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367308,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367309,C2,,(EU) C2 Backup Business,EUR,255.82,1,0,0,255.82,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367310,C2,,(EU) C2 Password Plus,EUR,1.56,1,0,0,1.56,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367311,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,1.8,1,0,0,1.8,2023-03-01,2023-03-01,EU,Croatia,,Croatia,
2367312,C2,,(US) C2 Storage Advanced,USD,54.82,1,0,0,54.82,2023-03-01,2023-03-01,US,Haiti,,Haiti,
2367313,C2,,(US) C2 Storage Basic,USD,4.7,1,0,0,4.7,2023-03-01,2023-03-01,US,Haiti,,Haiti,
2367314,C2,,(EU) Active Insight Premium Early Bird,EUR,162.56,1,0,0,162.56,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367315,C2,,(EU) Active Insight Premium,EUR,16.14,1,0,0,16.14,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367316,C2,,(EU) C2 Storage Advanced,EUR,2095.25,1,0,0,2095.25,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367317,C2,,(EU) C2 Storage Basic,EUR,824.48,1,0,0,824.48,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367318,C2,,(EU) C2 Backup Individual,EUR,63.82,1,0,0,63.82,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367319,C2,,(EU) C2 Backup Business,EUR,86.11,1,0,0,86.11,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367320,C2,,(EU) C2 Password Plus,EUR,5.85,1,0,0,5.85,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367321,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,29.41,1,0,0,29.41,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367322,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,6.27,1,0,0,6.27,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367323,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,6.37,1,0,0,6.37,2023-03-01,2023-03-01,EU,Hungary,,Hungary,
2367324,C2,,(US) C2 Storage Advanced,USD,23.03,1,0,0,23.03,2023-03-01,2023-03-01,US,Hungary,,Hungary,
2367325,C2,,(US) C2 Storage Basic,USD,16.99,1,0,0,16.99,2023-03-01,2023-03-01,US,Hungary,,Hungary,
2367326,C2,,(EU) Active Insight Premium Early Bird,EUR,3.13,1,0,0,3.13,2023-03-01,2023-03-01,EU,Indonesia,,Indonesia,
2367327,C2,,(EU) C2 Storage Advanced,EUR,121.83,1,0,0,121.83,2023-03-01,2023-03-01,EU,Indonesia,,Indonesia,
2367328,C2,,(EU) C2 Storage Basic,EUR,4.7,1,0,0,4.7,2023-03-01,2023-03-01,EU,Indonesia,,Indonesia,
2367329,C2,,(APAC) C2 Storage Advanced,USD,51.05,1,0,0,51.05,2023-03-01,2023-03-01,APAC,Indonesia,,Indonesia,
2367330,C2,,(APAC) C2 Storage Basic,USD,7.6,1,0,0,7.6,2023-03-01,2023-03-01,APAC,Indonesia,,Indonesia,
2367331,C2,,(US) C2 Storage Advanced,USD,228.98,1,0,0,228.98,2023-03-01,2023-03-01,US,Indonesia,,Indonesia,
2367332,C2,,(US) C2 Storage Basic,USD,7.44,1,0,0,7.44,2023-03-01,2023-03-01,US,Indonesia,,Indonesia,
2367333,C2,,(US) C2 Object Storage Standard,USD,17.54,1,0,0,17.54,2023-03-01,2023-03-01,US,Indonesia,,Indonesia,
2367334,C2,,(US) C2 Backup Individual,USD,7.83,1,0,0,7.83,2023-03-01,2023-03-01,US,Indonesia,,Indonesia,
2367335,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,3.01,1,0,0,3.01,2023-03-01,2023-03-01,US,Indonesia,,Indonesia,
2367336,C2,,(EU) Active Insight Premium Early Bird,EUR,105.65,1,0,0,105.65,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367337,C2,,(EU) Active Insight Premium,EUR,4.34,1,0,0,4.34,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367338,C2,,(EU) C2 Storage Advanced,EUR,1842.63,1,0,0,1842.63,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367339,C2,,(EU) C2 Storage Basic,EUR,322.85,1,0,0,322.85,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367340,C2,,(EU) C2 Backup Individual,EUR,19.96,1,0,0,19.96,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367341,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367342,C2,,(EU) C2 Backup Business,EUR,39.16,1,0,0,39.16,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367343,C2,,(EU) C2 Password Plus,EUR,1.17,1,0,0,1.17,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367344,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,1.52,1,0,0,1.52,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367345,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,6.26,1,0,0,6.26,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367346,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,0.9,1,0,0,0.9,2023-03-01,2023-03-01,EU,Ireland,,Ireland,
2367347,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-03-01,2023-03-01,US,Ireland,,Ireland,
2367348,C2,,(EU) Active Insight Premium Early Bird,EUR,24.27,1,0,0,24.27,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367349,C2,,(EU) Active Insight Premium,EUR,1.2,1,0,0,1.2,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367350,C2,,(EU) C2 Storage Advanced,EUR,698.36,1,0,0,698.36,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367351,C2,,(EU) C2 Storage Basic,EUR,95.37,1,0,0,95.37,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367352,C2,,(EU) C2 Backup Individual,EUR,6.02,1,0,0,6.02,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367353,C2,,(EU) C2 Object Storage Standard,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367354,C2,,(EU) C2 Backup Business,EUR,99.4,1,0,0,99.4,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367355,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367356,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,15.63,1,0,0,15.63,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367357,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,3.76,1,0,0,3.76,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367358,C2,,EU_SURVEILLANCE_BASIC_720P_YEAR_7D,EUR,4.06,1,0,0,4.06,2023-03-01,2023-03-01,EU,Israel,,Israel,
2367359,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-03-01,2023-03-01,US,Israel,,Israel,
2367360,C2,,(US) C2 Storage Advanced,USD,82.28,1,0,0,82.28,2023-03-01,2023-03-01,US,Israel,,Israel,
2367361,C2,,(US) C2 Storage Basic,USD,24.43,1,0,0,24.43,2023-03-01,2023-03-01,US,Israel,,Israel,
2367362,C2,,(US) C2 Backup Business,USD,47.0,1,0,0,47.0,2023-03-01,2023-03-01,US,Israel,,Israel,
2367363,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_90D,USD,1.86,1,0,0,1.86,2023-03-01,2023-03-01,US,Israel,,Israel,
2367364,C2,,US_SURVEILLANCE_BASIC_1080P_YEAR_30D,USD,1.25,1,0,0,1.25,2023-03-01,2023-03-01,US,Israel,,Israel,
2367365,C2,,(EU) Active Insight Premium Early Bird,EUR,0.78,1,0,0,0.78,2023-03-01,2023-03-01,EU,Isle of Man,,Isle of Man,
2367366,C2,,(EU) C2 Storage Advanced,EUR,13.77,1,0,0,13.77,2023-03-01,2023-03-01,EU,Isle of Man,,Isle of Man,
2367367,C2,,(EU) C2 Storage Basic,EUR,7.44,1,0,0,7.44,2023-03-01,2023-03-01,EU,Isle of Man,,Isle of Man,
2367368,C2,,(US) Active Insight Premium,USD,1.57,1,0,0,1.57,2023-03-01,2023-03-01,US,Isle of Man,,Isle of Man,
2367369,C2,,(EU) Active Insight Premium Early Bird,EUR,15.65,1,0,0,15.65,2023-03-01,2023-03-01,EU,India,,India,
2367370,C2,,(EU) C2 Storage Advanced,EUR,169.98,1,0,0,169.98,2023-03-01,2023-03-01,EU,India,,India,
2367371,C2,,(EU) C2 Storage Basic,EUR,19.99,1,0,0,19.99,2023-03-01,2023-03-01,EU,India,,India,
2367372,C2,,(EU) C2 Password Plus,EUR,0.39,1,0,0,0.39,2023-03-01,2023-03-01,EU,India,,India,
2367373,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,1.5,1,0,0,1.5,2023-03-01,2023-03-01,EU,India,,India,
2367374,C2,,(US) C2 Password Plus,USD,0.39,1,0,0,0.39,2023-03-01,2023-03-01,US,India,,India,
2367375,C2,,(APAC) C2 Storage Advanced,USD,5.87,1,0,0,5.87,2023-03-01,2023-03-01,APAC,India,,India,
2367376,C2,,(APAC) C2 Storage Basic,USD,2.58,1,0,0,2.58,2023-03-01,2023-03-01,APAC,India,,India,
2367377,C2,,(US) Active Insight Premium Early Bird,USD,0.78,1,0,0,0.78,2023-03-01,2023-03-01,US,India,,India,
2367378,C2,,(US) C2 Storage Advanced,USD,471.14,1,0,0,471.14,2023-03-01,2023-03-01,US,India,,India,
2367379,C2,,(US) C2 Storage Basic,USD,21.55,1,0,0,21.55,2023-03-01,2023-03-01,US,India,,India,
2367380,C2,,(US) C2 Object Storage Standard,USD,5.48,1,0,0,5.48,2023-03-01,2023-03-01,US,India,,India,
2367381,C2,,(US) C2 Transfer Business,USD,39.17,1,0,0,39.17,2023-03-01,2023-03-01,US,India,,India,
2367382,C2,,US_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,USD,4.51,1,0,0,4.51,2023-03-01,2023-03-01,US,India,,India,
2367383,C2,,US_SURVEILLANCE_ADVANCED_5MP_YEAR_90D,USD,4.98,1,0,0,4.98,2023-03-01,2023-03-01,US,India,,India,
2367384,C2,,(US) C2 Storage Basic,USD,0.78,1,0,0,0.78,2023-03-01,2023-03-01,US,Iraq,,Iraq,
2367385,C2,,(EU) Active Insight Premium Early Bird,EUR,5.48,1,0,0,5.48,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367386,C2,,(EU) Active Insight Premium,EUR,5.13,1,0,0,5.13,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367387,C2,,(EU) C2 Storage Advanced,EUR,184.12,1,0,0,184.12,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367388,C2,,(EU) C2 Storage Basic,EUR,51.06,1,0,0,51.06,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367389,C2,,EU_SURVEILLANCE_ADVANCED_1080P_YEAR_30D,EUR,3.01,1,0,0,3.01,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367390,C2,,EU_SURVEILLANCE_BASIC_1080P_YEAR_30D,EUR,2.51,1,0,0,2.51,2023-03-01,2023-03-01,EU,Iceland,,Iceland,
2367391,C2,,(US) C2 Storage Advanced,USD,13.14,1,0,0,13.14,2023-03-01,2023-03-01,US,Iceland,,Iceland,
