InterCoCC,Product,Month,Currency,Received Qty,Total
IT,E10G21-F2,2023/2,EUR,1,212.5
IT,E10G21-F2,2023/2,EUR,1,212.5
IT,E10M20-T1,2023/2,EUR,1,200.64
IT,E10M20-T1,2023/2,EUR,1,200.64
IT,FS2500,2023/2,EUR,1,2635.49
IT,HAT5300-12T,2023/2,EUR,5,1960.8
IT,HAT5300-16T,2023/2,EUR,24,12476.16
IT,HAT5300-16T,2023/2,EUR,5,2599.2
IT,HAT5300-16T,2023/2,EUR,2,1039.68
IT,HAT5300-16T,2023/2,EUR,-1,-519.84
IT,HAT5310-8T,2023/2,EUR,2,510.72
IT,HAT5310-8T,2023/2,EUR,2,510.72
IT,M2D20,2023/2,EUR,1,145.92
IT,MAILPLUS 5 LICENSES,2023/2,EUR,2,419.52
IT,RKM114,2023/2,EUR,2,54.72
IT,RKM114,2023/2,EUR,1,27.36
IT,RKM114,2023/2,EUR,1,27.36
IT,RKS-01,2023/2,EUR,1,68.4
IT,RKS-02,2023/2,EUR,1,68.4
IT,RKS-02,2023/2,EUR,2,136.8
IT,RKS-02,2023/2,EUR,1,68.4
IT,RKS-02,2023/2,EUR,2,136.8
IT,RKS-02,2023/2,EUR,1,68.4
IT,RKS-02,2023/2,EUR,1,68.4
IT,RS1221+,2023/2,EUR,1,957.6
IT,RS1221+,2023/2,EUR,1,957.6
IT,RS1221+,2023/2,EUR,1,957.6
IT,RS1221+,2023/2,EUR,-1,-957.6
IT,RS1221+,2023/2,EUR,1,957.6
IT,RS1221+,2023/2,EUR,1,957.6
IT,RS1221RP+,2023/2,EUR,1,1304.16
IT,RS1221RP+,2023/2,EUR,1,1304.16
IT,RS1221RP+,2023/2,EUR,1,1304.16
IT,RS1221RP+,2023/2,EUR,1,1304.16
IT,RS1221RP+,2023/2,EUR,1,1304.16
IT,RS1619XS+,2023/2,EUR,2,3333.98
IT,RS1619XS+,2023/2,EUR,2,3333.98
IT,RS3621XS+,2023/2,EUR,2,7021.84
IT,RS422+,2023/2,EUR,1,556.32
IT,RS422+,2023/2,EUR,1,556.32
IT,RS422+,2023/2,EUR,1,556.32
IT,RS422+,2023/2,EUR,1,556.32
IT,RS822+,2023/2,EUR,1,838.13
IT,RS822RP+,2023/2,EUR,1,1047.89
IT,RX1217RP,2023/2,EUR,1,1541.28
IT,SAT5210-480G,2023/2,EUR,1,145.92
IT,SNV3410-400G,2023/2,EUR,1,118.56
IT,SNV3410-800G,2023/2,EUR,1,237.12
IT,SNV3410-800G,2023/2,EUR,1,237.12
IT,SNV3410-800G,2023/2,EUR,1,237.12
NL,2.5,2023/2,EUR,1,6.5
NL,D4EC-2666-16G,2023/2,EUR,1,312.82
NL,D4EC-2666-16G,2023/2,EUR,1,312.82
NL,D4EC-2666-16G,2023/2,EUR,2,625.64
NL,D4ECSO-2666-16G,2023/2,EUR,1,282.72
NL,D4ER01-32G,2023/2,EUR,2,1130.88
NL,D4ES01-4G,2023/2,EUR,1,63.84
NL,D4ES02-4G,2023/2,EUR,1,63.84
NL,D4EU01-4G,2023/2,EUR,1,63.84
NL,D4EU01-8G,2023/2,EUR,1,152.3
NL,D4NESO-2666-4G,2023/2,EUR,53,3673.43
NL,D4NESO-2666-4G,2023/2,EUR,14,970.34
NL,D4NESO-2666-4G,2023/2,EUR,1,69.31
NL,D4NESO-2666-4G,2023/2,EUR,26,1802.06
NL,DEVICE LICENSE (X 4),2023/2,EUR,1,136.8
NL,DEVICE LICENSE (X 4),2023/2,EUR,7,957.6
NL,DEVICE LICENSE (X 4),2023/2,EUR,1,136.8
NL,DEVICE LICENSE (X 4),2023/2,EUR,5,684.0
NL,DEVICE LICENSE (X 4),2023/2,EUR,8,1094.4
NL,DEVICE LICENSE (X 4),2023/2,EUR,6,820.8
NL,DEVICE LICENSE (X 8),2023/2,EUR,1,248.52
NL,DEVICE LICENSE (X 8),2023/2,EUR,3,745.56
NL,DEVICE LICENSE (X 8),2023/2,EUR,1,248.52
NL,DEVICE LICENSE (X 8),2023/2,EUR,3,745.56
NL,DS118,2023/2,EUR,1,132.24
NL,DS118,2023/2,EUR,1,132.24
NL,DS118,2023/2,EUR,2,264.48
NL,DS120J,2023/2,EUR,20,1568.6
NL,DS120J,2023/2,EUR,10,784.3
NL,DS120J,2023/2,EUR,20,1568.6
NL,DS1522+,2023/2,EUR,5,2941.2
NL,DS1522+,2023/2,EUR,1,588.24
NL,DS1522+,2023/2,EUR,4,2352.96
NL,DS1522+,2023/2,EUR,13,7647.12
NL,DS1821+,2023/2,EUR,1,867.31
NL,DS1821+,2023/2,EUR,13,11275.03
NL,DS218,2023/2,EUR,20,4122.2
NL,DS220+,2023/2,EUR,9,2339.28
NL,DS220+,2023/2,EUR,4,1039.68
NL,DS220+,2023/2,EUR,2,519.84
NL,DS220+,2023/2,EUR,7,1819.44
NL,DS220+,2023/2,EUR,1,259.92
NL,DS220+,2023/2,EUR,1,259.92
NL,DS220+,2023/2,EUR,1,259.92
NL,DS220J,2023/2,EUR,1,146.83
NL,DS220J,2023/2,EUR,1,146.83
NL,DS220J,2023/2,EUR,2,293.66
NL,DS220J,2023/2,EUR,16,2349.28
NL,DS220J,2023/2,EUR,1,146.83
NL,DS220J,2023/2,EUR,1,146.83
NL,DS220J,2023/2,EUR,113,16591.79
NL,DS220J,2023/2,EUR,79,11599.57
NL,DS223,2023/2,EUR,1,217.97
NL,DS223,2023/2,EUR,1,217.97
NL,DS223,2023/2,EUR,4,871.88
NL,DS223,2023/2,EUR,1,217.97
NL,DS418,2023/2,EUR,4,1280.44
NL,DS418,2023/2,EUR,1,320.11
NL,DS418,2023/2,EUR,4,1280.44
NL,DS418,2023/2,EUR,2,640.22
NL,DS418,2023/2,EUR,4,1280.44
NL,DS418,2023/2,EUR,1,320.11
NL,DS420+,2023/2,EUR,20,7934.4
NL,DS420+,2023/2,EUR,2,793.44
NL,DS420+,2023/2,EUR,2,793.44
NL,DS420J,2023/2,EUR,1,237.12
NL,DS420J,2023/2,EUR,-1,-237.12
NL,DS723+,2023/2,EUR,1,391.25
NL,DS723+,2023/2,EUR,20,7825.0
NL,DS723+,2023/2,EUR,16,6260.0
NL,DS723+,2023/2,EUR,5,1956.25
NL,DS723+,2023/2,EUR,16,6260.0
NL,DS723+,2023/2,EUR,4,1565.0
NL,DS920+,2023/2,EUR,-1,-442.32
NL,DS923+,2023/2,EUR,1,482.45
NL,DS923+,2023/2,EUR,1,482.45
NL,DS923+,2023/2,EUR,24,11578.8
NL,DS923+,2023/2,EUR,4,1929.8
NL,DS923+,2023/2,EUR,19,9166.55
NL,DS923+,2023/2,EUR,8,3859.6
NL,DVA1622,2023/2,EUR,2,994.08
NL,E10G18-T1,2023/2,EUR,1,112.18
NL,E10G21-F2,2023/2,EUR,1,212.5
NL,E10G21-F2,2023/2,EUR,1,212.5
NL,E10G21-F2,2023/2,EUR,1,212.5
NL,E10G21-F2,2023/2,EUR,1,212.5
NL,E10G21-F2,2023/2,EUR,1,212.5
NL,E10G22-T1-MINI,2023/2,EUR,1,114.0
NL,E10G22-T1-MINI,2023/2,EUR,1,114.0
NL,E25G21-F2,2023/2,EUR,1,300.05
NL,E25G21-F2,2023/2,EUR,1,300.05
NL,E25G21-F2,2023/2,EUR,1,300.05
NL,FS2500,2023/2,EUR,1,2635.49
NL,FS3410,2023/2,EUR,1,5252.55
NL,HAT5300-12T,2023/2,EUR,5,1960.8
NL,HAT5300-12T,2023/2,EUR,5,1960.8
NL,HAT5300-16T,2023/2,EUR,4,2079.36
NL,HAT5300-16T,2023/2,EUR,24,12476.16
NL,HAT5300-16T,2023/2,EUR,12,6238.08
NL,HAT5310-18T,2023/2,EUR,16,9047.04
NL,HAT5310-18T,2023/2,EUR,9,5088.96
NL,HAT5310-18T,2023/2,EUR,6,3392.64
NL,HAT5310-8T,2023/2,EUR,6,1532.16
NL,HAT5310-8T,2023/2,EUR,6,1532.16
NL,HD6500,2023/2,EUR,1,13360.83
NL,M2D20,2023/2,EUR,1,145.92
NL,RKM114,2023/2,EUR,1,27.36
NL,RKS-02,2023/2,EUR,4,273.6
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,4,273.6
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RKS-02,2023/2,EUR,1,68.4
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221+,2023/2,EUR,1,957.6
NL,RS1221RP+,2023/2,EUR,2,2608.32
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS1221RP+,2023/2,EUR,1,1304.16
NL,RS2421+,2023/2,EUR,1,1475.62
NL,RS2421RP+,2023/2,EUR,1,1823.09
NL,RS2421RP+,2023/2,EUR,1,1823.09
NL,RS3618XS,2023/2,EUR,1,2148.94
NL,RS3618XS,2023/2,EUR,1,2148.94
NL,RS3618XS,2023/2,EUR,1,2148.94
NL,RS3621XS+,2023/2,EUR,1,3510.92
NL,RS4021XS+,2023/2,EUR,1,4386.34
NL,RS422+,2023/2,EUR,2,1112.64
NL,RS422+,2023/2,EUR,3,1668.96
NL,RS422+,2023/2,EUR,1,556.32
NL,RS822+,2023/2,EUR,4,3352.52
NL,RS822+,2023/2,EUR,3,2514.39
NL,RS822+,2023/2,EUR,1,838.13
NL,RS822+,2023/2,EUR,13,10895.69
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RS822RP+,2023/2,EUR,1,1047.89
NL,RX1217,2023/2,EUR,1,1030.56
NL,SNV3410-400G,2023/2,EUR,2,237.12
NL,SNV3510-800G,2023/2,EUR,1,255.36
PT,DS218,2023/2,EUR,1,206.11
PT,RKS-02,2023/2,EUR,4,273.6
PT,RS822+,2023/2,EUR,4,3352.52
SE,D4ES02-4G,2023/2,EUR,1,63.84
SE,DS1522+,2023/2,EUR,1,588.24
SE,DS1522+,2023/2,EUR,1,588.24
SE,DS220+,2023/2,EUR,1,259.92
SE,DS3622XS+,2023/2,EUR,1,2456.72
SE,DS3622XS+,2023/2,EUR,1,2456.72
SE,DS720+,2023/2,EUR,1,351.12
SE,DS720+,2023/2,EUR,1,351.12
SE,DS720+,2023/2,EUR,1,351.12
SE,DS720+,2023/2,EUR,3,1053.36
SE,DS723+,2023/2,EUR,1,391.25
SE,DS723+,2023/2,EUR,30,11737.5
SE,DS923+,2023/2,EUR,10,4824.5
SE,E10G21-F2,2023/2,EUR,4,850.0
SE,E10G21-F2,2023/2,EUR,3,637.5
SE,HAT5300-16T,2023/2,EUR,-1,-519.84
SE,HAT5310-8T,2023/2,EUR,2,510.72
SE,RKS-02,2023/2,EUR,5,342.0
SE,RKS-02,2023/2,EUR,1,68.4
SE,RKS-02,2023/2,EUR,1,68.4
SE,RKS-02,2023/2,EUR,1,68.4
SE,RS822+,2023/2,EUR,1,838.13
SE,RS822+,2023/2,EUR,1,838.13
UK,D4EC-2666-16G,2023/2,EUR,1,312.82
UK,D4EC-2666-8G,2023/2,EUR,1,152.3
UK,D4ES01-4G,2023/2,EUR,1,63.84
UK,D4ES02-8G,2023/2,EUR,2,291.84
UK,DEVICE LICENSE (X 1),2023/2,EUR,1,36.48
UK,DEVICE LICENSE (X 1),2023/2,EUR,16,583.68
UK,DEVICE LICENSE (X 8),2023/2,EUR,3,745.56
UK,DEVICE LICENSE (X 8),2023/2,EUR,1,248.52
UK,DS118,2023/2,EUR,1,132.24
UK,DS118,2023/2,EUR,1,132.24
UK,DS118,2023/2,EUR,1,132.24
UK,DS118,2023/2,EUR,-1,-132.24
UK,DS118,2023/2,EUR,1,132.24
UK,DS120J,2023/2,EUR,1,78.43
UK,DS120J,2023/2,EUR,1,78.43
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,2,1176.48
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1522+,2023/2,EUR,4,2352.96
UK,DS1522+,2023/2,EUR,1,588.24
UK,DS1621+,2023/2,EUR,1,780.67
UK,DS1621+,2023/2,EUR,1,780.67
UK,DS1621+,2023/2,EUR,4,3122.68
UK,DS1621XS+,2023/2,EUR,1,1317.75
UK,DS1621XS+,2023/2,EUR,2,2635.5
UK,DS1621XS+,2023/2,EUR,3,3953.25
UK,DS1621XS+,2023/2,EUR,1,1317.75
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS1821+,2023/2,EUR,1,867.31
UK,DS218PLAY,2023/2,EUR,-1,-181.49
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,10,2599.2
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,2,519.84
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220+,2023/2,EUR,1,259.92
UK,DS220J,2023/2,EUR,1,146.83
UK,DS220J,2023/2,EUR,1,146.83
UK,DS2422+,2023/2,EUR,1,1562.26
UK,DS2422+,2023/2,EUR,2,3124.52
UK,DS418,2023/2,EUR,1,320.11
UK,DS418,2023/2,EUR,5,1600.55
UK,DS418,2023/2,EUR,2,640.22
UK,DS418,2023/2,EUR,1,320.11
UK,DS418,2023/2,EUR,1,320.11
UK,DS418,2023/2,EUR,-3,-960.33
UK,DS418,2023/2,EUR,1,320.11
UK,DS418,2023/2,EUR,1,320.11
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,4,1586.88
UK,DS420+,2023/2,EUR,2,793.44
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420+,2023/2,EUR,1,396.72
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS420J,2023/2,EUR,1,237.12
UK,DS620SLIM,2023/2,EUR,1,390.34
UK,DS720+,2023/2,EUR,10,3511.2
UK,DS720+,2023/2,EUR,1,351.12
UK,DS720+,2023/2,EUR,1,351.12
UK,DS720+,2023/2,EUR,1,351.12
UK,DS720+,2023/2,EUR,5,1755.6
UK,DS720+,2023/2,EUR,1,351.12
UK,DS720+,2023/2,EUR,5,1755.6
UK,DS720+,2023/2,EUR,1,351.12
UK,DS720+,2023/2,EUR,2,702.24
UK,DS723+,2023/2,EUR,1,391.25
UK,DS723+,2023/2,EUR,1,391.25
UK,DS723+,2023/2,EUR,1,391.25
UK,DS723+,2023/2,EUR,-1,-391.25
UK,DS723+,2023/2,EUR,1,391.25
UK,DS723+,2023/2,EUR,1,391.25
UK,DS923+,2023/2,EUR,1,482.45
UK,DS923+,2023/2,EUR,1,482.45
UK,DS923+,2023/2,EUR,1,482.45
UK,DS923+,2023/2,EUR,2,964.9
UK,DS923+,2023/2,EUR,1,482.45
UK,DS923+,2023/2,EUR,1,482.45
UK,E10G21-F2,2023/2,EUR,1,212.5
UK,E10G21-F2,2023/2,EUR,1,212.5
UK,E10G21-F2,2023/2,EUR,1,212.5
UK,FS3410,2023/2,EUR,1,5252.55
UK,HAT5300-12T,2023/2,EUR,6,2352.96
UK,HAT5300-12T,2023/2,EUR,2,784.32
UK,HAT5300-16T,2023/2,EUR,39,20273.76
UK,HAT5300-16T,2023/2,EUR,1,519.84
UK,HAT5300-4T,2023/2,EUR,4,620.16
UK,HAT5310-18T,2023/2,EUR,12,6785.28
UK,HAT5310-18T,2023/2,EUR,2,1130.88
UK,HAT5310-8T,2023/2,EUR,12,3064.32
UK,HAT5310-8T,2023/2,EUR,2,510.72
UK,HAT5310-8T,2023/2,EUR,4,1021.44
UK,HAT5310-8T,2023/2,EUR,3,766.08
UK,HAT5310-8T,2023/2,EUR,1,255.36
UK,HAT5310-8T,2023/2,EUR,5,1276.8
UK,HAT5310-8T,2023/2,EUR,2,510.72
UK,HAT5310-8T,2023/2,EUR,4,1021.44
UK,HAT5310-8T,2023/2,EUR,10,2553.6
UK,HAT5310-8T,2023/2,EUR,25,6384.0
UK,HAT5310-8T,2023/2,EUR,4,1021.44
UK,HAT5310-8T,2023/2,EUR,1,255.36
UK,M2D20,2023/2,EUR,1,145.92
UK,RKM114,2023/2,EUR,1,27.36
UK,RKM114,2023/2,EUR,1,27.36
UK,RKM114,2023/2,EUR,1,27.36
UK,RKM114,2023/2,EUR,1,27.36
UK,RKS-02,2023/2,EUR,3,205.2
UK,RKS-02,2023/2,EUR,2,136.8
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,3,205.2
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,2,136.8
UK,RKS-02,2023/2,EUR,2,136.8
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,1,68.4
UK,RKS-02,2023/2,EUR,2,136.8
UK,RS1221+,2023/2,EUR,1,957.6
UK,RS1221+,2023/2,EUR,1,957.6
UK,RS1221+,2023/2,EUR,2,1915.2
UK,RS1221+,2023/2,EUR,1,957.6
UK,RS1221RP+,2023/2,EUR,1,1304.16
UK,RS1221RP+,2023/2,EUR,3,3912.48
UK,RS1619XS+,2023/2,EUR,2,3333.98
UK,RS2421RP+,2023/2,EUR,2,3646.18
UK,RS2421RP+,2023/2,EUR,1,1823.09
UK,RS2421RP+,2023/2,EUR,1,1823.09
UK,RS2421RP+,2023/2,EUR,2,3646.18
UK,RS3618XS,2023/2,EUR,1,2148.94
UK,RS3618XS,2023/2,EUR,1,2148.94
UK,RS3621RPXS,2023/2,EUR,1,2810.58
UK,RS3621XS+,2023/2,EUR,1,3510.92
UK,RS3621XS+,2023/2,EUR,1,3510.92
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,3,1668.96
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,5,2781.6
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS422+,2023/2,EUR,1,556.32
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822+,2023/2,EUR,1,838.13
UK,RS822RP+,2023/2,EUR,1,1047.89
UK,RS822RP+,2023/2,EUR,1,1047.89
UK,RS822RP+,2023/2,EUR,1,1047.89
UK,RS822RP+,2023/2,EUR,2,2095.78
UK,RX1217RP,2023/2,EUR,1,1541.28
UK,SA3200D,2023/2,EUR,1,5704.09
UK,SA3400,2023/2,EUR,1,4650.81
UK,SAT5210-1920G,2023/2,EUR,3,1422.72
UK,SAT5210-1920G,2023/2,EUR,8,3793.92
UK,SAT5210-3840G,2023/2,EUR,1,866.4
BE,D4EC-2666-8G,2023/3,EUR,1,152.3
BE,D4ES01-16G,2023/3,EUR,4,1130.88
BE,D4ES01-16G,2023/3,EUR,2,565.44
BE,D4ES01-16G,2023/3,EUR,2,565.44
BE,D4ES01-8G,2023/3,EUR,4,583.68
BE,D4ES02-4G,2023/3,EUR,1,63.84
BE,D4ES02-8G,2023/3,EUR,1,145.92
BE,D4ES02-8G,2023/3,EUR,1,145.92
BE,D4EU01-4G,2023/3,EUR,1,63.84
BE,D4EU01-4G,2023/3,EUR,-1,-63.84
BE,D4EU01-4G,2023/3,EUR,1,63.84
BE,D4NESO-2666-4G,2023/3,EUR,1,69.31
BE,D4RD-2666-16G,2023/3,EUR,4,1251.28
BE,D4RD-2666-16G,2023/3,EUR,-4,-1251.28
BE,DEVICE LICENSE (X 4),2023/3,EUR,1,136.8
BE,DEVICE LICENSE (X 4),2023/3,EUR,1,136.8
BE,DS118,2023/3,EUR,1,132.24
BE,DS118,2023/3,EUR,-15,-1983.6
BE,DS118,2023/3,EUR,15,1983.6
BE,DS120J,2023/3,EUR,12,941.16
BE,DS120J,2023/3,EUR,-12,-941.16
BE,DS1522+,2023/3,EUR,1,588.24
BE,DS1522+,2023/3,EUR,1,588.24
BE,DS1522+,2023/3,EUR,1,588.24
BE,DS1522+,2023/3,EUR,2,1176.48
BE,DS1621+,2023/3,EUR,1,780.67
BE,DS1621+,2023/3,EUR,1,780.67
BE,DS1621+,2023/3,EUR,1,780.67
BE,DS1621+,2023/3,EUR,1,780.67
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS1821+,2023/3,EUR,-1,-867.31
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS1821+,2023/3,EUR,1,867.31
BE,DS218PLAY,2023/3,EUR,-1,-181.49
BE,DS220+,2023/3,EUR,1,259.92
BE,DS220+,2023/3,EUR,1,259.92
BE,DS220+,2023/3,EUR,25,6498.0
BE,DS220+,2023/3,EUR,1,259.92
BE,DS220+,2023/3,EUR,1,259.92
BE,DS220J,2023/3,EUR,-50,-7341.5
BE,DS220J,2023/3,EUR,50,7341.5
BE,DS223,2023/3,EUR,10,2179.7
BE,DS223,2023/3,EUR,1,217.97
BE,DS223,2023/3,EUR,1,217.97
BE,DS2422+,2023/3,EUR,1,1562.26
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,2,640.22
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,1,320.11
BE,DS418,2023/3,EUR,1,320.11
BE,DS420+,2023/3,EUR,-1,-396.72
BE,DS420J,2023/3,EUR,1,237.12
BE,DS423+,2023/3,EUR,3,1255.83
BE,DS423+,2023/3,EUR,3,1255.83
BE,DS423+,2023/3,EUR,1,418.61
BE,DS423+,2023/3,EUR,1,418.61
BE,DS423+,2023/3,EUR,1,418.61
BE,DS423+,2023/3,EUR,1,418.61
BE,DS423+,2023/3,EUR,2,837.22
BE,DS423+,2023/3,EUR,1,418.61
BE,DS423+,2023/3,EUR,1,418.61
BE,DS620SLIM,2023/3,EUR,1,390.34
BE,DS723+,2023/3,EUR,1,391.25
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,2,964.9
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DS923+,2023/3,EUR,1,482.45
BE,DX1222,2023/3,EUR,1,911.09
BE,E10G21-F2,2023/3,EUR,1,212.5
BE,E10G21-F2,2023/3,EUR,2,425.0
BE,E10G22-T1-MINI,2023/3,EUR,1,114.0
BE,E10G22-T1-MINI,2023/3,EUR,1,114.0
BE,E10G22-T1-MINI,2023/3,EUR,1,114.0
BE,E25G21-F2,2023/3,EUR,1,300.05
BE,E25G21-F2,2023/3,EUR,1,300.05
BE,HAT5300-12T,2023/3,EUR,1,392.16
BE,HAT5300-12T,2023/3,EUR,2,784.32
BE,HAT5300-4T,2023/3,EUR,4,620.16
BE,HAT5300-4T,2023/3,EUR,2,310.08
BE,HAT5300-8T,2023/3,EUR,-1,-255.36
BE,HAT5310-8T,2023/3,EUR,8,2042.88
BE,HAT5310-8T,2023/3,EUR,4,1021.44
BE,HAT5310-8T,2023/3,EUR,4,1021.44
BE,HAT5310-8T,2023/3,EUR,2,510.72
BE,HAT5310-8T,2023/3,EUR,8,2042.88
BE,HAT5310-8T,2023/3,EUR,3,766.08
BE,HAT5310-8T,2023/3,EUR,4,1021.44
BE,M2D20,2023/3,EUR,1,145.92
BE,RKM114,2023/3,EUR,1,27.36
BE,RKM114,2023/3,EUR,1,27.36
BE,RKS-02,2023/3,EUR,2,136.8
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,1,68.4
BE,RKS-02,2023/3,EUR,2,136.8
BE,RKS-02,2023/3,EUR,2,136.8
BE,RKS-02,2023/3,EUR,2,136.8
BE,RKS-02,2023/3,EUR,1,68.4
BE,RS1221RP+,2023/3,EUR,1,1304.16
BE,RS1221RP+,2023/3,EUR,1,1304.16
BE,RS1221RP+,2023/3,EUR,1,1304.16
BE,RS1221RP+,2023/3,EUR,1,1304.16
BE,RS2421+,2023/3,EUR,-1,-1475.62
BE,RS2423+,2023/3,EUR,1,1714.56
BE,RS3621XS+,2023/3,EUR,2,7021.84
